Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Brandenburg, 12, , 
2020-03-06, , Inc_5-50, Brandenburg, 12, , 
2020-03-07, , Inc_5-50, Brandenburg, 12, , 
2020-03-08, , Inc_5-50, Brandenburg, 12, , 
2020-03-09, , Inc_5-50, Brandenburg, 12, , 
2020-03-10, , Inc_5-50, Brandenburg, 12, , 
2020-03-11, , Inc_5-50, Brandenburg, 12, , 
2020-03-12, , Inc_5-50, Brandenburg, 12, , 
2020-03-13, 1, Inc_5-50, Brandenburg, 12, 0.1, 1
2020-03-14, 3, Inc_5-50, Brandenburg, 12, 0.3, 3
2020-03-15, 3, Inc_5-50, Brandenburg, 12, 0.3, 3
2020-03-16, 5, Inc_5-50, Brandenburg, 12, 0.5, 5
2020-03-17, 6, Inc_5-50, Brandenburg, 12, 0.6, 6
2020-03-18, 7, Inc_5-50, Brandenburg, 12, 0.7, 7
2020-03-19, 11, Inc_5-50, Brandenburg, 12, 1.1, 11
2020-03-20, 12, Inc_5-50, Brandenburg, 12, 1.2, 13
2020-03-21, 11, Inc_5-50, Brandenburg, 12, 1.1, 14
2020-03-22, 11, Inc_5-50, Brandenburg, 12, 1.1, 14
2020-03-23, 10, Inc_5-50, Brandenburg, 12, 1, 15
2020-03-24, 10, Inc_5-50, Brandenburg, 12, 1, 16
2020-03-25, 10, Inc_5-50, Brandenburg, 12, 1, 17
2020-03-26, 5, Inc_5-50, Brandenburg, 12, 0.5, 16
2020-03-27, 3, Inc_5-50, Brandenburg, 12, 0.3, 16
2020-03-28, 3, Inc_5-50, Brandenburg, 12, 0.3, 17
2020-03-29, 3, Inc_5-50, Brandenburg, 12, 0.3, 17
2020-03-30, 2, Inc_5-50, Brandenburg, 12, 0.2, 17
2020-03-31, , Inc_5-50, Brandenburg, 12, , 16
2020-04-01, -1, Inc_5-50, Brandenburg, 12, -0.0769, 16
2020-04-02, -2, Inc_5-50, Brandenburg, 12, -0.1538, 14
2020-04-03, , Inc_5-50, Brandenburg, 12, , 16
2020-04-04, -2, Inc_5-50, Brandenburg, 12, -0.1538, 15
2020-04-05, -1, Inc_5-50, Brandenburg, 12, -0.0769, 16
2020-04-06, -2, Inc_5-50, Brandenburg, 12, -0.1538, 15
2020-04-07, -3, Inc_5-50, Brandenburg, 12, -0.2308, 13
2020-04-08, -2, Inc_5-50, Brandenburg, 12, -0.1538, 14
2020-04-09, , Inc_5-50, Brandenburg, 12, , 14
2020-04-10, -3, Inc_5-50, Brandenburg, 12, -0.2308, 13
2020-04-11, -2, Inc_5-50, Brandenburg, 12, -0.1538, 13
2020-04-12, -2, Inc_5-50, Brandenburg, 12, -0.1538, 14
2020-04-13, -1, Inc_5-50, Brandenburg, 12, -0.0769, 14
2020-04-14, 2, Inc_5-50, Brandenburg, 12, 0.2, 15
2020-04-15, -2, Inc_5-50, Brandenburg, 12, -0.1538, 12
2020-04-16, -3, Inc_5-50, Brandenburg, 12, -0.2308, 11
2020-04-17, -4, Inc_5-50, Brandenburg, 12, -0.3077, 9
2020-04-18, -4, Inc_5-50, Brandenburg, 12, -0.3077, 9
2020-04-19, -6, Inc_5-50, Brandenburg, 12, -0.4615, 8
2020-04-20, -5, Inc_5-50, Brandenburg, 12, -0.3846, 9
2020-04-21, -6, Inc_5-50, Brandenburg, 12, -0.4615, 9
2020-04-22, -1, Inc_5-50, Brandenburg, 12, -0.0769, 11
2020-04-23, 1, Inc_5-50, Brandenburg, 12, 0.1, 12
2020-04-24, 3, Inc_5-50, Brandenburg, 12, 0.3, 12
2020-04-25, 1, Inc_5-50, Brandenburg, 12, 0.1, 10
2020-04-26, 3, Inc_5-50, Brandenburg, 12, 0.3, 11
2020-04-27, 2, Inc_5-50, Brandenburg, 12, 0.2, 11
2020-04-28, 3, Inc_5-50, Brandenburg, 12, 0.3, 12
2020-04-29, 1, Inc_5-50, Brandenburg, 12, 0.1, 12
2020-04-30, -1, Inc_5-50, Brandenburg, 12, -0.0769, 11
2020-05-01, -1, Inc_5-50, Brandenburg, 12, -0.0769, 11
2020-05-02, 1, Inc_5-50, Brandenburg, 12, 0.1, 11
2020-05-03, 1, Inc_5-50, Brandenburg, 12, 0.1, 12
2020-05-04, 1, Inc_5-50, Brandenburg, 12, 0.1, 12
2020-05-05, -2, Inc_5-50, Brandenburg, 12, -0.1538, 10
2020-05-06, -3, Inc_5-50, Brandenburg, 12, -0.2308, 9
2020-05-07, -4, Inc_5-50, Brandenburg, 12, -0.3077, 7
2020-05-08, -4, Inc_5-50, Brandenburg, 12, -0.3077, 7
2020-05-09, -4, Inc_5-50, Brandenburg, 12, -0.3077, 7
2020-05-10, -5, Inc_5-50, Brandenburg, 12, -0.3846, 7
2020-05-11, -5, Inc_5-50, Brandenburg, 12, -0.3846, 7
2020-05-12, -3, Inc_5-50, Brandenburg, 12, -0.2308, 7
2020-05-13, -4, Inc_5-50, Brandenburg, 12, -0.3077, 5
2020-05-14, -4, Inc_5-50, Brandenburg, 12, -0.3077, 3
2020-05-15, -4, Inc_5-50, Brandenburg, 12, -0.3077, 3
2020-05-16, -5, Inc_5-50, Brandenburg, 12, -0.3846, 2
2020-05-17, -5, Inc_5-50, Brandenburg, 12, -0.3846, 2
2020-05-18, -5, Inc_5-50, Brandenburg, 12, -0.3846, 2
2020-05-19, -5, Inc_5-50, Brandenburg, 12, -0.3846, 2
2020-05-20, -3, Inc_5-50, Brandenburg, 12, -0.2308, 2
2020-05-21, -1, Inc_5-50, Brandenburg, 12, -0.0769, 2
2020-05-22, -2, Inc_5-50, Brandenburg, 12, -0.1538, 1
2020-05-23, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-24, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-25, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-26, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-27, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-28, -1, Inc_5-50, Brandenburg, 12, -0.0769, 1
2020-05-29, , Inc_5-50, Brandenburg, 12, , 1
