Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Nordrhein-Westfalen, 5, , 
2020-03-06, , Inc_5-50, Nordrhein-Westfalen, 5, , 1
2020-03-07, , Inc_5-50, Nordrhein-Westfalen, 5, , 2
2020-03-08, , Inc_5-50, Nordrhein-Westfalen, 5, , 2
2020-03-09, , Inc_5-50, Nordrhein-Westfalen, 5, , 2
2020-03-10, , Inc_5-50, Nordrhein-Westfalen, 5, , 2
2020-03-11, , Inc_5-50, Nordrhein-Westfalen, 5, , 3
2020-03-12, 4, Inc_5-50, Nordrhein-Westfalen, 5, 0.1143, 4
2020-03-13, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 9
2020-03-14, 19, Inc_5-50, Nordrhein-Westfalen, 5, 0.5429, 21
2020-03-15, 24, Inc_5-50, Nordrhein-Westfalen, 5, 0.6857, 26
2020-03-16, 26, Inc_5-50, Nordrhein-Westfalen, 5, 0.7429, 28
2020-03-17, 39, Inc_5-50, Nordrhein-Westfalen, 5, 1.1143, 41
2020-03-18, 43, Inc_5-50, Nordrhein-Westfalen, 5, 1.2286, 46
2020-03-19, 46, Inc_5-50, Nordrhein-Westfalen, 5, 1.3143, 50
2020-03-20, 41, Inc_5-50, Nordrhein-Westfalen, 5, 1.1714, 50
2020-03-21, 27, Inc_5-50, Nordrhein-Westfalen, 5, 0.7714, 48
2020-03-22, 22, Inc_5-50, Nordrhein-Westfalen, 5, 0.6286, 48
2020-03-23, 19, Inc_5-50, Nordrhein-Westfalen, 5, 0.5429, 47
2020-03-24, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 47
2020-03-25, 3, Inc_5-50, Nordrhein-Westfalen, 5, 0.0857, 49
2020-03-26, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 49
2020-03-27, , Inc_5-50, Nordrhein-Westfalen, 5, , 50
2020-03-28, , Inc_5-50, Nordrhein-Westfalen, 5, , 48
2020-03-29, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 47
2020-03-30, , Inc_5-50, Nordrhein-Westfalen, 5, , 47
2020-03-31, 1, Inc_5-50, Nordrhein-Westfalen, 5, 0.0286, 48
2020-04-01, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 46
2020-04-02, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 45
2020-04-03, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 42
2020-04-04, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 40
2020-04-05, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 41
2020-04-06, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 43
2020-04-07, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 43
2020-04-08, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 43
2020-04-09, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 43
2020-04-10, 4, Inc_5-50, Nordrhein-Westfalen, 5, 0.1143, 46
2020-04-11, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 46
2020-04-12, 7, Inc_5-50, Nordrhein-Westfalen, 5, 0.2, 48
2020-04-13, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 48
2020-04-14, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 49
2020-04-15, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 48
2020-04-16, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 51
2020-04-17, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 52
2020-04-18, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 51
2020-04-19, 4, Inc_5-50, Nordrhein-Westfalen, 5, 0.1143, 52
2020-04-20, 4, Inc_5-50, Nordrhein-Westfalen, 5, 0.1143, 52
2020-04-21, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 51
2020-04-22, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 50
2020-04-23, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 50
2020-04-24, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 50
2020-04-25, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 49
2020-04-26, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 48
2020-04-27, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 49
2020-04-28, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 47
2020-04-29, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 46
2020-04-30, -7, Inc_5-50, Nordrhein-Westfalen, 5, -0.2188, 43
2020-05-01, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 42
2020-05-02, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 41
2020-05-03, -9, Inc_5-50, Nordrhein-Westfalen, 5, -0.2812, 39
2020-05-04, -11, Inc_5-50, Nordrhein-Westfalen, 5, -0.3438, 38
2020-05-05, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 39
2020-05-06, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 38
2020-05-07, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 37
2020-05-08, -9, Inc_5-50, Nordrhein-Westfalen, 5, -0.2812, 33
2020-05-09, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 35
2020-05-10, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 36
2020-05-11, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 36
2020-05-12, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 37
2020-05-13, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 32
2020-05-14, -7, Inc_5-50, Nordrhein-Westfalen, 5, -0.2188, 30
2020-05-15, -7, Inc_5-50, Nordrhein-Westfalen, 5, -0.2188, 26
2020-05-16, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 31
2020-05-17, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 32
2020-05-18, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 28
2020-05-19, -10, Inc_5-50, Nordrhein-Westfalen, 5, -0.3125, 27
2020-05-20, -9, Inc_5-50, Nordrhein-Westfalen, 5, -0.2812, 23
2020-05-21, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 24
2020-05-22, -8, Inc_5-50, Nordrhein-Westfalen, 5, -0.25, 18
2020-05-23, -14, Inc_5-50, Nordrhein-Westfalen, 5, -0.4375, 17
2020-05-24, -14, Inc_5-50, Nordrhein-Westfalen, 5, -0.4375, 18
2020-05-25, -11, Inc_5-50, Nordrhein-Westfalen, 5, -0.3438, 17
2020-05-26, -10, Inc_5-50, Nordrhein-Westfalen, 5, -0.3125, 17
2020-05-27, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 17
2020-05-28, -7, Inc_5-50, Nordrhein-Westfalen, 5, -0.2188, 17
2020-05-29, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 17
2020-05-30, , Inc_5-50, Nordrhein-Westfalen, 5, , 17
2020-05-31, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 16
2020-06-01, , Inc_5-50, Nordrhein-Westfalen, 5, , 17
2020-06-02, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 15
2020-06-03, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 13
2020-06-04, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 11
2020-06-05, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 11
2020-06-06, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 12
2020-06-07, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 14
2020-06-08, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 13
2020-06-09, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 14
2020-06-10, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 10
2020-06-11, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 10
2020-06-12, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 9
2020-06-13, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 9
2020-06-14, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 9
2020-06-15, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 11
2020-06-16, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 10
2020-06-17, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 12
2020-06-18, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 15
2020-06-19, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 15
2020-06-20, 7, Inc_5-50, Nordrhein-Westfalen, 5, 0.2, 16
2020-06-21, 7, Inc_5-50, Nordrhein-Westfalen, 5, 0.2, 16
2020-06-22, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 16
2020-06-23, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 18
2020-06-24, 7, Inc_5-50, Nordrhein-Westfalen, 5, 0.2, 19
2020-06-25, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 23
2020-06-26, 7, Inc_5-50, Nordrhein-Westfalen, 5, 0.2, 22
2020-06-27, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 24
2020-06-28, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 24
2020-06-29, 8, Inc_5-50, Nordrhein-Westfalen, 5, 0.2286, 24
2020-06-30, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 24
2020-07-01, 4, Inc_5-50, Nordrhein-Westfalen, 5, 0.1143, 23
2020-07-02, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 21
2020-07-03, -3, Inc_5-50, Nordrhein-Westfalen, 5, -0.0938, 19
2020-07-04, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 19
2020-07-05, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 19
2020-07-06, -4, Inc_5-50, Nordrhein-Westfalen, 5, -0.125, 20
2020-07-07, -6, Inc_5-50, Nordrhein-Westfalen, 5, -0.1875, 18
2020-07-08, -5, Inc_5-50, Nordrhein-Westfalen, 5, -0.1562, 18
2020-07-09, -2, Inc_5-50, Nordrhein-Westfalen, 5, -0.0625, 19
2020-07-10, , Inc_5-50, Nordrhein-Westfalen, 5, , 19
2020-07-11, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 21
2020-07-12, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 21
2020-07-13, 2, Inc_5-50, Nordrhein-Westfalen, 5, 0.0571, 22
2020-07-14, 3, Inc_5-50, Nordrhein-Westfalen, 5, 0.0857, 21
2020-07-15, 3, Inc_5-50, Nordrhein-Westfalen, 5, 0.0857, 21
2020-07-16, -1, Inc_5-50, Nordrhein-Westfalen, 5, -0.0312, 18
2020-07-17, 6, Inc_5-50, Nordrhein-Westfalen, 5, 0.1714, 25
2020-07-18, 5, Inc_5-50, Nordrhein-Westfalen, 5, 0.1429, 26
