Meldedatum, region, region_id, value, difference, trend
2020-03-06, Sachsen, 14, , , 
2020-03-07, Sachsen, 14, 0.0246, , 
2020-03-08, Sachsen, 14, 0.0246, , 
2020-03-09, Sachsen, 14, 0.0491, , 
2020-03-10, Sachsen, 14, 0.0737, , 
2020-03-11, Sachsen, 14, 0.1228, , 
2020-03-12, Sachsen, 14, 0.221, , 
2020-03-13, Sachsen, 14, 0.2456, , 
2020-03-14, Sachsen, 14, 0.3438, , 
2020-03-15, Sachsen, 14, 0.3684, , 
2020-03-16, Sachsen, 14, 0.3929, , 
2020-03-17, Sachsen, 14, 0.4175, 0.1228, 0.0305
2020-03-18, Sachsen, 14, 0.4912, 0.0982, 0.0244
2020-03-19, Sachsen, 14, 0.6876, 0.1228, 0.0305
2020-03-20, Sachsen, 14, 0.9578, 0.1719, 0.0427
2020-03-21, Sachsen, 14, 1.056, 0.2701, 0.0671
2020-03-22, Sachsen, 14, 1.3016, 0.3438, 0.0854
2020-03-23, Sachsen, 14, 1.3507, 0.3929, 0.0976
2020-03-24, Sachsen, 14, 1.6454, 0.4175, 0.1037
2020-03-25, Sachsen, 14, 2.1857, 0.7367, 0.1829
2020-03-26, Sachsen, 14, 2.5049, 0.9087, 0.2256
2020-03-27, Sachsen, 14, 2.9224, 1.1788, 0.2927
2020-03-28, Sachsen, 14, 3.4381, 1.3016, 0.3232
2020-03-29, Sachsen, 14, 3.8311, 1.5963, 0.3963
2020-03-30, Sachsen, 14, 4.1012, 1.7436, 0.4329
2020-03-31, Sachsen, 14, 4.5924, 2.1857, 0.5427
2020-04-01, Sachsen, 14, 4.8625, 1.9892, 0.4939
2020-04-02, Sachsen, 14, 4.8625, 2.1366, 0.5305
2020-04-03, Sachsen, 14, 5.1572, 1.7436, 0.4329
2020-04-04, Sachsen, 14, 5.4519, 1.5226, 0.378
2020-04-05, Sachsen, 14, 5.4519, 1.2033, 0.2988
2020-04-06, Sachsen, 14, 5.3291, 1.1051, 0.2744
2020-04-07, Sachsen, 14, 4.9607, 0.221, 0.0549
2020-04-08, Sachsen, 14, 4.4696, 0.0737, 0.0183
2020-04-09, Sachsen, 14, 4.3959, -0.4912, -0.1117
2020-04-10, Sachsen, 14, 3.6592, -0.5894, -0.1341
2020-04-11, Sachsen, 14, 3.1434, -0.7859, -0.1788
2020-04-12, Sachsen, 14, 2.947, -1.4244, -0.324
2020-04-13, Sachsen, 14, 3.0452, -1.5226, -0.3464
2020-04-14, Sachsen, 14, 2.8487, -1.2525, -0.2849
2020-04-15, Sachsen, 14, 2.6768, -1.4244, -0.324
2020-04-16, Sachsen, 14, 2.5049, -1.0806, -0.2458
2020-04-17, Sachsen, 14, 2.7014, -0.7613, -0.1732
2020-04-18, Sachsen, 14, 2.3821, -0.7122, -0.162
2020-04-19, Sachsen, 14, 2.0629, -0.4175, -0.095
2020-04-20, Sachsen, 14, 1.8173, -0.442, -0.1006
2020-04-21, Sachsen, 14, 1.7436, -0.4175, -0.095
2020-04-22, Sachsen, 14, 1.7191, -0.1965, -0.0447
2020-04-23, Sachsen, 14, 1.5963, -0.5157, -0.1173
2020-04-24, Sachsen, 14, 1.3261, -0.8841, -0.2011
2020-04-25, Sachsen, 14, 1.2279, -0.7613, -0.1732
2020-04-26, Sachsen, 14, 1.1542, -0.5894, -0.1341
2020-04-27, Sachsen, 14, 1.1051, -0.5648, -0.1285
2020-04-28, Sachsen, 14, 0.9823, -0.5648, -0.1285
2020-04-29, Sachsen, 14, 0.8841, -0.6876, -0.1564
2020-04-30, Sachsen, 14, 0.8104, -0.614, -0.1397
2020-05-01, Sachsen, 14, 0.7613, -0.4175, -0.095
2020-05-02, Sachsen, 14, 0.7613, -0.4175, -0.095
2020-05-03, Sachsen, 14, 0.8104, -0.3193, -0.0726
2020-05-04, Sachsen, 14, 0.7859, -0.2947, -0.067
2020-05-05, Sachsen, 14, 0.7367, -0.1719, -0.0391
2020-05-06, Sachsen, 14, 1.056, -0.0491, -0.0112
2020-05-07, Sachsen, 14, 1.0806, 0.2947, 0.0732
2020-05-08, Sachsen, 14, 1.1051, 0.3438, 0.0854
2020-05-09, Sachsen, 14, 1.0806, 0.4175, 0.1037
2020-05-10, Sachsen, 14, 1.1297, 0.3193, 0.0793
2020-05-11, Sachsen, 14, 1.1542, 0.3684, 0.0915
