Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_100-200, Niedersachsen, 3, , 
2020-03-06, , Inc_100-200, Niedersachsen, 3, , 
2020-03-07, , Inc_100-200, Niedersachsen, 3, , 
2020-03-08, , Inc_100-200, Niedersachsen, 3, , 
2020-03-09, , Inc_100-200, Niedersachsen, 3, , 
2020-03-10, , Inc_100-200, Niedersachsen, 3, , 
2020-03-11, , Inc_100-200, Niedersachsen, 3, , 
2020-03-12, , Inc_100-200, Niedersachsen, 3, , 
2020-03-13, , Inc_100-200, Niedersachsen, 3, , 
2020-03-14, , Inc_100-200, Niedersachsen, 3, , 
2020-03-15, , Inc_100-200, Niedersachsen, 3, , 
2020-03-16, , Inc_100-200, Niedersachsen, 3, , 
2020-03-17, , Inc_100-200, Niedersachsen, 3, , 
2020-03-18, , Inc_100-200, Niedersachsen, 3, , 
2020-03-19, , Inc_100-200, Niedersachsen, 3, , 
2020-03-20, , Inc_100-200, Niedersachsen, 3, , 
2020-03-21, , Inc_100-200, Niedersachsen, 3, , 
2020-03-22, , Inc_100-200, Niedersachsen, 3, , 
2020-03-23, , Inc_100-200, Niedersachsen, 3, , 
2020-03-24, , Inc_100-200, Niedersachsen, 3, , 
2020-03-25, , Inc_100-200, Niedersachsen, 3, , 
2020-03-26, , Inc_100-200, Niedersachsen, 3, , 
2020-03-27, , Inc_100-200, Niedersachsen, 3, , 
2020-03-28, , Inc_100-200, Niedersachsen, 3, , 
2020-03-29, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-03-30, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-03-31, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-04-01, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-04-02, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-04-03, 1, Inc_100-200, Niedersachsen, 3, 0.0526, 1
2020-04-04, , Inc_100-200, Niedersachsen, 3, , 
2020-04-05, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-06, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-07, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-08, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-09, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-10, -1, Inc_100-200, Niedersachsen, 3, -0.0769, 
2020-04-11, , Inc_100-200, Niedersachsen, 3, , 
2020-04-12, , Inc_100-200, Niedersachsen, 3, , 
2020-04-13, , Inc_100-200, Niedersachsen, 3, , 
2020-04-14, , Inc_100-200, Niedersachsen, 3, , 
2020-04-15, , Inc_100-200, Niedersachsen, 3, , 
2020-04-16, , Inc_100-200, Niedersachsen, 3, , 
2020-04-17, , Inc_100-200, Niedersachsen, 3, , 
2020-04-18, , Inc_100-200, Niedersachsen, 3, , 
2020-04-19, , Inc_100-200, Niedersachsen, 3, , 
2020-04-20, , Inc_100-200, Niedersachsen, 3, , 
2020-04-21, , Inc_100-200, Niedersachsen, 3, , 
2020-04-22, , Inc_100-200, Niedersachsen, 3, , 
2020-04-23, , Inc_100-200, Niedersachsen, 3, , 
2020-04-24, , Inc_100-200, Niedersachsen, 3, , 
2020-04-25, , Inc_100-200, Niedersachsen, 3, , 
2020-04-26, , Inc_100-200, Niedersachsen, 3, , 
2020-04-27, , Inc_100-200, Niedersachsen, 3, , 
2020-04-28, , Inc_100-200, Niedersachsen, 3, , 
2020-04-29, , Inc_100-200, Niedersachsen, 3, , 
2020-04-30, , Inc_100-200, Niedersachsen, 3, , 
2020-05-01, , Inc_100-200, Niedersachsen, 3, , 
2020-05-02, , Inc_100-200, Niedersachsen, 3, , 
2020-05-03, , Inc_100-200, Niedersachsen, 3, , 
2020-05-04, , Inc_100-200, Niedersachsen, 3, , 
2020-05-05, , Inc_100-200, Niedersachsen, 3, , 
